trade_id,trader_id,trader_name,trade_date,entry_time,exit_time,exit_date,trading_session,asset,asset_class,trade_type,strategy,entry_price,exit_price,stop_loss,take_profit,quantity,risk_pct,reward_pct,profit_loss,fees,net_profit,trade_duration_min,win_loss,account_balance,max_drawdown_pct,risk_reward_ratio,emotional_state,trade_notes,data_source
TT-006536,TR-001,A. Kapoor,2025-04-30,04:02:03,04:05:03,2025-04-30,Asia,US30,Index,Buy,Scalping,53742.40318,53591.40194,53591.40194,53950.7849,4.760731,0.921,1.271,-718.88,51.17,-770.05,3.0,Loss,77261.7,27.584,1.38,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-006723,TR-009,E. Bauer,2025-05-14,16:01:31,17:04:31,2025-05-14,New York,BTC,Crypto,Sell,Breakout,19248.8409,19572.047,19572.047,18214.5814,0.570185,2.702,8.647,-184.29,8.23,-192.52,63.0,Loss,6627.73,77.908,3.2,Revenge,Tried to recover the previous loss in one trade. Textbook tilt.,synthetic
TT-004183,TR-009,E. Bauer,2024-10-15,08:37:56,08:50:56,2024-10-15,London,GOLD,Commodity,Sell,Breakout,2198.67882,2204.90981,2209.51337,2166.60853,52.758371,3.121,9.237,-328.74,34.8,-363.54,13.0,Loss,17953.65,44.825,2.96,Revenge,"Entered within minutes of stopping out. Emotional, not analytical.",synthetic
TT-003953,TR-008,R. Sharma,2024-09-25,03:30:05,03:33:05,2024-09-25,Asia,US30,Index,Buy,News Trading,43541.22753,43328.29534,43143.73962,44205.03234,1.476927,0.919,1.535,-314.49,12.86,-327.35,3.0,Loss,63546.22,34.122,1.67,Neutral,"Setup failed, stop hit as planned.",synthetic
TT-000719,TR-003,S. Iyer,2024-02-22,11:19:36,17:32:36,2024-02-22,London,NASDAQ,Index,Buy,Trend Following,16318.5896,16212.02605,16212.02605,16594.5892,1.408266,1.424,3.689,-150.07,5.06,-155.13,373.0,Loss,10381.9,36.18,2.59,Revenge,"Revenge trade straight after a loss. Size was reckless, no setup.",synthetic
TT-007544,TR-006,K. Watanabe,2025-07-19,13:24:34,13:27:34,2025-07-19,New York,ETH,Crypto,Sell,Scalping,1671.3575,1690.55358,1687.01769,1652.25207,35.653777,1.179,1.438,-684.41,50.65,-735.06,3.0,Loss,46620.92,33.006,1.22,Disciplined,ETH reversed on higher-timeframe supply. Good loss.,synthetic
TT-004413,TR-002,M. Chen,2024-11-02,11:25:42,12:39:42,2024-11-02,London,BTC,Crypto,Buy,Breakout,17048.98177,16600.25753,16600.25753,17883.60885,0.387949,0.786,1.461,-174.08,4.96,-179.04,74.0,Loss,21978.49,44.888,1.86,Disciplined,BTC reversed on higher-timeframe supply. Good loss.,synthetic
TT-005611,TR-009,E. Bauer,2025-02-04,10:40:16,10:48:16,2025-02-04,London,GOLD,Commodity,Sell,News Trading,2313.23317,2236.5357,2335.42598,2245.10121,5.981182,1.169,3.589,458.74,4.15,454.59,8.0,Win,11809.82,65.132,3.07,Disciplined,"Followed the plan exactly. Entry at level, stop below structure, target hit.",synthetic
TT-000706,TR-009,E. Bauer,2024-02-21,13:18:12,14:18:12,2024-02-21,New York,ETH,Crypto,Sell,Breakout,2193.15659,2250.18074,2250.18074,2047.17477,5.64234,1.134,2.902,-321.75,10.52,-332.27,60.0,Loss,28052.32,14.348,2.56,Neutral,"Choppy conditions on ETH, no follow-through.",synthetic
TT-003828,TR-009,E. Bauer,2024-09-14,10:03:58,16:32:58,2024-09-14,London,BTC,Crypto,Sell,Trend Following,21960.6741,22421.98394,22802.9864,18827.27234,0.443196,1.818,6.764,-204.45,7.3,-211.75,389.0,Loss,20319.65,32.268,3.72,FOMO,"No setup, pure fear of missing out. Deserved loss.",synthetic
TT-008192,TR-009,E. Bauer,2025-09-18,01:58:51,04:39:51,2025-09-18,Asia,EURUSD,Forex,Buy,Trend Following,0.86369,0.85728,0.85728,0.88703,5166.779145,0.672,2.446,-33.13,0.54,-33.67,161.0,Loss,4897.39,84.046,3.64,Disciplined,"Plan followed, thesis invalidated. Acceptable loss, nothing to fix.",synthetic
TT-008946,TR-003,S. Iyer,2025-12-10,12:33:25,12:38:25,2025-12-10,London,NASDAQ,Index,Buy,News Trading,"37,714.58",36725.17572,37028.09445,39094.41239,0.249372,3.664,7.364,-246.73,2.07,-248.8,5.0,Loss,4423.96,76.332,2.01,Revenge,"Revenge trade straight after a loss. Size was reckless, no setup.",synthetic
TT-000270,TR-009,E. Bauer,2024-01-23,09:21:02,09:47:02,2024-01-23,London,EURUSD,Forex,Sell,Breakout,1.0976,1.09798,1.09946,1.0919,271868.635067,1.909,5.823,-103.87,35.81,-139.68,26.0,Loss,26441.79,11.861,3.05,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-007040,TR-007,D. Novak,2025-06-10,10:45:02,12:03:02,2025-06-10,London,ETH,Crypto,Sell,Breakout,1554.82117,1588.26901,1588.26901,1482.23934,2.068737,1.59,3.45,-69.19,2.73,-71.92,78.0,Loss,4280.13,86.259,2.17,Disciplined,,synthetic
TT-005527,TR-002,M. Chen,2025-01-30,18:56:02,19:08:02,2025-01-30,New York,ETH,Crypto,Sell,News Trading,1310.16318,1347.8512,1347.8512,1198.22975,5.238174,0.865,2.568,-197.42,5.83,-203.25,12.0,Loss,22629.45,44.888,2.97,Neutral,"Choppy conditions on ETH, no follow-through.",synthetic
TT-004360,TR-003,S. Iyer,2024-10-29,09:35:31,10:17:31,2024-10-29,London,NASDAQ,Index,Buy,Order Block (SMC),27527.85026,27434.87692,27365.95305,27997.35216,0.255395,0.404,1.171,-23.74,1.55,-25.29,42.0,Loss,10213.67,62.449,2.9,Disciplined,"Valid order block (smc) setup, market simply rejected the level. Stop respected.",synthetic
TT-006216,TR-011,N. Haddad,2025-03-29,09:09:22,09:13:22,2025-03-29,London,BTC,Crypto,Sell,Scalping,21159.6562,21246.95812,21246.95812,21067.11617,7.816885,1.037,1.099,-682.43,124.05,-806.48,4.0,Loss,65001.28,22.665,1.06,Anxious,"Cut the position early in fear, price later reached my target.",synthetic
TT-006151,TR-003,S. Iyer,2025-03-24,17:09:31,19:09:31,2025-03-24,New York,US30,Index,Buy,Trend Following,51091.84746,50823.66156,50823.66156,52100.22642,0.499455,1.536,5.775,-133.95,5.1,-139.05,120.0,Loss,8582.54,62.449,3.76,Neutral,"Choppy conditions on US30, no follow-through.",synthetic
TT-004277,TR-002,M. Chen,2024-10-23,17:03:29,18:44:29,2024-10-23,New York,EURUSD,Forex,Sell,Breakout,0.82629,0.82166,0.82791,0.82166,82434.115712,0.661,1.892,381.36,8.17,373.19,101.0,Win,20532.86,44.888,2.86,Confident,"Good execution, momentum confirmed the bias early.",synthetic
TT-009841,TR-012,T. Bergman,2026-03-12,20:14:51,20:27:51,2026-03-12,New York,EURUSD,Forex,Buy,Scalping,0.78855,0.78794,0.78794,0.78911,316925.753233,1.699,1.563,-193.11,29.99,-223.1,13.0,Loss,11141.83,74.863,0.92,Confident,"Overconfident after a winning run, skipped confirmation.",synthetic
TT-007280,TR-001,A. Kapoor,2025-06-27,12:55:55,13:25:55,2025-06-27,London,US30,Index,Sell,Mean Reversion,58111.16281,58418.76087,58418.76087,57708.20937,2.052881,0.888,1.163,-631.46,23.86,-655.32,30.0,Loss,70471.86,27.584,1.31,,"Setup failed, stop hit as planned.",synthetic
TT-008430,TR-012,T. Bergman,2025-10-16,11:23:04,12:06:04,2025-10-16,London,EURUSD,Forex,Buy,Mean Reversion,0.84579,0.84996,0.84214,0.84996,36868.293723,1.051,1.199,153.54,3.74,149.8,43.0,Win,12959.23,74.863,1.14,Confident,"Good execution, momentum confirmed the bias early.",synthetic
TT-005856,TR-006,K. Watanabe,2025-02-27,08:31:10,08:32:10,2025-02-27,London,NASDAQ,Index,buy,Scalping,30603.35214,30551.89133,30515.46511,30697.39127,2.113145,0.442,0.473,-108.74,14.23,-122.97,1.0,Loss,41918.35,33.006,1.07,Anxious,"Cut the position early in fear, price later reached my target.",synthetic
TT-009263,TR-006,K. Watanabe,2026-01-13,19:25:22,19:47:22,2026-01-13,New York,US30,Index,Sell,News Trading,64721.56946,65238.78048,65238.78048,63578.53309,1.959674,1.233,2.726,-1013.56,25.37,-1038.93,22.0,Loss,81135.44,33.006,2.21,Disciplined,"Plan followed, thesis invalidated. Acceptable loss, nothing to fix.",synthetic
TT-000791,TR-012,T. Bergman,2024-02-26,11:34:36,15:07:36,2024-02-26,London,ETH,Crypto,Buy,Trend Following,2220.77596,2079.50068,2079.50068,2761.86026,3.80934,2.114,8.097,-538.17,7.19,-545.36,213.0,Loss,24909.96,24.305,3.83,Confident,"Overconfident after a winning run, skipped confirmation.",synthetic
TT-002913,TR-009,E. Bauer,2024-07-11,12:38:20,12:41:20,2024-07-11,London,NASDAQ,Index,Buy,Scalping,23866.28778,23790.81363,23790.81363,23943.2714,2.076043,0.615,0.627,-156.69,10.9,-167.59,3.0,Loss,25311.97,20.848,1.02,Anxious,Second-guessed the entry and exited into noise.,synthetic
TT-009155,TR-011,N. Haddad,2025-12-31,15:49:24,12:07:24,2026-01-01,New York,ETH,Crypto,Sell,Swing,1362.99669,1423.40437,1423.40437,1137.67606,32.695275,1.946,7.26,-1975.05,37.88,-2012.93,1218.0,Loss,99456.74,30.204,3.73,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-005254,TR-002,M. Chen,2025-01-07,11:34:57,11:56:57,2025-01-07,London,BTC,Crypto,Sell,Mean Reversion,20275.83456,20491.86049,20662.40713,19804.21603,1.435596,2.214,2.701,-310.13,21.83,-331.96,22.0,Loss,24737.34,44.888,1.22,Revenge,"Entered within minutes of stopping out. Emotional, not analytical.",synthetic
TT-004622,TR-011,N. Haddad,2024-11-16,09:29:32,11:09:32,2024-11-16,London,BTC,Crypto,Buy,Trend Following,19204.63958,19046.38747,18856.27688,20180.05513,2.622527,1.616,4.525,-415.02,37.77,-452.79,100.0,Loss,56077.24,22.665,2.8,Disciplined,BTC reversed on higher-timeframe supply. Good loss.,synthetic
TT-002452,TR-002,M. Chen,2024-06-11,20:45:46,22:04:46,2024-06-11,New York,GOLD,Commodity,Buy,Mean Reversion,2347.90507,2367.94066,2334.63647,2367.94066,18.460146,1.463,2.209,369.86,13.0,356.86,79.0,Win,17103.41,42.583,1.51,Revenge,Doubled size to make the loss back. Won — dangerous precedent.,synthetic
TT-005866,TR-009,E. Bauer,2025-02-27,09:43:40,10:11:40,2025-02-27,London,EURUSD,Forex,Buy,News Trading,0.8011,0.79779,0.79779,0.80829,50574.641381,1.416,3.073,-167.55,4.86,-172.41,28.0,Loss,11658.07,65.132,2.17,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-009122,TR-004,J. Okafor,2025-12-26,09:57:48,11:21:48,2025-12-26,London,ETH,Crypto,Buy,Breakout,1224.21607,1194.04245,1203.32578,1284.7979,108.980083,1.067,3.095,-3288.32,113.4,-3401.72,84.0,Loss,209925.91,18.669,2.9,Neutral,"Setup failed, stop hit as planned.",synthetic
TT-010545,TR-004,J. Okafor,2026-05-19,14:31:28,16:02:28,2026-05-19,New York,BTC,Crypto,Sell,Order Block (SMC),26697.07178,25603.19875,27119.41658,25603.19875,4.283582,0.724,1.874,4685.7,85.77,4599.93,91.0,Win,303271.43,18.669,2.59,Confident,"Read the BTC structure well, scaled out at target.",synthetic
TT-008399,TR-006,K. Watanabe,2025-10-14,06:49:11,06:55:11,2025-10-14,Asia,EURUSD,Forex,Buy,Scalping,0.83729,0.83785,0.83668,0.83809,619378.486905,0.746,0.984,346.15,62.23,283.92,6.0,Win,50438.8,33.006,1.32,FOMO,"Chased EURUSD after the initial move — got lucky this time, not repeatable.",synthetic
TT-005667,TR-003,S. Iyer,2025-02-12,00:31:32,02:16:32,2025-02-12,Asia,BTC,Crypto,Sell,Mean Reversion,25218.45584,24693.82884,25548.40994,24693.82884,0.443166,1.877,2.985,232.5,8.38,224.12,105.0,Win,8012.79,62.449,1.59,Disciplined,"Followed the plan exactly. Entry at level, stop below structure, target hit.",synthetic
TT-000888,TR-006,K. Watanabe,2024-03-05,17:33:52,18:27:52,2024-03-05,New York,US30,Index,Sell,News Trading,39596.71915,39852.71629,39852.71629,38828.72776,2.287904,1.444,4.331,-585.7,18.12,-603.82,54.0,Loss,39970.67,10.522,3.0,Neutral,"Setup failed, stop hit as planned.",synthetic
TT-001552,TR-010,P. Silva,2024-04-10,09:14:27,11:00:27,2024-04-11,London,GOLD,Commodity,Sell,Swing,2111.86413,2125.72433,2125.72433,2060.1656,19.057008,3.128,11.667,-264.13,12.07,-276.2,1546.0,Loss,8168.15,42.028,3.73,Confident,"Overconfident after a winning run, skipped confirmation.",synthetic
TT-010731,TR-002,M. Chen,2026-06-11,07:03:04,07:12:04,2026-06-11,Asia,GOLD,Commodity,Sell,Scalping,3781.84085,3790.26261,3791.31256,3768.95933,25.668643,1.005,1.367,-216.18,29.12,-245.3,9.0,Loss,23943.4,44.888,1.36,Neutral,"Choppy conditions on GOLD, no follow-through.",synthetic
TT-000645,TR-007,D. Novak,2024-02-16,09:45:19,11:49:19,2024-02-16,London,NASDAQ,Index,Sell,Breakout,15981.63514,16084.18245,16084.18245,15664.76394,3.342565,1.626,5.023,-342.77,11.75,-354.52,124.0,Loss,20730.33,10.035,3.09,Disciplined,"Plan followed, thesis invalidated. Acceptable loss, nothing to fix.",synthetic
TT-008559,TR-006,K. Watanabe,2025-10-31,20:19:29,13:16:29,2025-11-01,New York,NASDAQ,Index,Sell,Swing,38547.06673,36376.94888,39362.90051,36376.94888,1.387931,2.112,5.619,3011.97,11.77,3000.2,1017.0,Win,56603.23,33.006,2.66,Revenge,"Jumped straight back in after the previous loss. Recovered, pure luck.",synthetic
TT-002693,TR-012,T. Bergman,2024-06-26,12:02:49,12:07:49,2024-06-26,London,EURUSD,Forex,Buy,News Trading,0.92183,0.91852,0.91852,0.9289,66337.900185,1.477,3.146,-220.05,7.34,-227.39,5.0,Loss,14673.24,59.689,2.13,Disciplined,EURUSD reversed on higher-timeframe supply. Good loss.,synthetic
TT-010164,TR-008,R. Sharma,2026-04-13,18:10:38,19:07:38,2026-04-13,New York,US30,Index,Sell,Mean Reversion,57594.32434,57167.75362,57992.98857,57167.75362,1.148382,1.183,1.266,489.87,13.23,476.64,57.0,Win,39174.78,64.176,1.07,,"Good execution, momentum confirmed the bias early.",synthetic
TT-009589,TR-004,J. Okafor,2026-02-15,16:15:29,16:50:29,2026-02-15,New York,BTC,Crypto,Buy,Scalping,20788.08068,20670.42546,20670.42546,20902.20625,6.226635,0.293,0.284,-732.6,97.08,-829.68,35.0,Loss,251819.13,18.669,0.97,Disciplined,"Plan followed, thesis invalidated. Acceptable loss, nothing to fix.",synthetic
TT-005323,TR-008,R. Sharma,2025-01-14,14:08:02,16:08:02,2025-01-14,New York,BTC,Crypto,Buy,Trend Following,20847.49435,20553.27351,20553.27351,22021.4355,0.972534,0.674,2.69,-286.14,15.21,-301.35,120.0,Loss,42138.98,38.68,3.99,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-007897,TR-006,K. Watanabe,2025-08-20,07:23:20,07:26:20,2025-08-20,Asia,EURUSD,Forex,Buy,News Trading,0.85538,0.86271,0.8527,0.86404,263726.227823,1.602,5.19,1935.5,27.07,1908.43,3.0,Win,45938.2,33.006,3.24,Confident,"Read the EURUSD structure well, scaled out at target.",synthetic
TT-005236,TR-003,S. Iyer,2025-01-06,12:13:54,13:01:54,2025-01-06,London,NASDAQ,Index,Sell,Mean Reversion,30514.76648,30902.38332,30902.38332,30080.63562,0.38992,1.975,2.212,-151.14,2.62,-153.76,48.0,Loss,7499.41,62.449,1.12,Disciplined,NASDAQ reversed on higher-timeframe supply. Good loss.,synthetic
TT-007770,TR-004,J. Okafor,2025-08-09,08:55:23,12:02:23,2025-08-09,London,ETH,Crypto,Sell,Trend Following,2307.60454,2081.68231,2386.59832,2081.68231,20.752438,1.001,2.862,4688.44,40.71,4647.73,187.0,Win,168474.0,18.669,2.86,Disciplined,"Followed the plan exactly. Entry at level, stop below structure, target hit.",synthetic
TT-001506,TR-001,A. Kapoor,2024-04-09,10:04:23,15:03:23,2024-04-10,London,ETH,Crypto,Buy,Swing,1402.4057,1660.05227,1349.34755,1644.35086,3.660915,0.435,1.983,943.22,4.36,938.86,1739.0,Win,45596.05,20.388,4.56,Anxious,"Hesitated on entry, still worked but I left money on the table.",synthetic
TT-001339,TR-008,R. Sharma,2024-03-31,08:38:20,10:12:20,2024-03-31,London,BTC,Crypto,Sell,Order Block (SMC),21657.4936,22127.90269,22127.90269,20335.64404,0.869101,0.97,2.727,-408.83,14.12,-422.95,94.0,Loss,41710.13,32.955,2.81,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-009758,TR-006,K. Watanabe,2026-03-04,12:08:07,13:32:07,2026-03-04,London,NASDAQ,Index,Sell,Breakout,39605.39913,40278.44702,40100.09964,38428.01191,1.129623,0.819,1.949,-760.29,9.84,-770.13,84.0,Loss,67474.98,33.006,2.38,Neutral,"Setup failed, stop hit as planned.",synthetic
TT-000366,TR-009,E. Bauer,2024-01-30,16:41:41,16:57:41,2024-01-30,New York,EURUSD,Forex,Sell,Breakout,1.08152,1.08313,1.08442,1.07553,85504.684344,0.86,1.771,-137.54,11.1,-148.64,16.0,Loss,28759.33,11.861,2.06,Anxious,Second-guessed the entry and exited into noise.,synthetic
TT-007335,TR-006,K. Watanabe,2025-07-02,11:09:36,11:19:36,2025-07-02,London,ETH,Crypto,Buy,Scalping,1524.04627,1532.78881,1513.37914,1533.9667,59.436813,1.137,1.058,519.63,77.0,442.63,10.0,Win,56196.27,33.006,0.93,Neutral,"Textbook execution, no emotion involved.",synthetic
TT-001116,TR-002,M. Chen,2024-03-20,01:42:11,02:24:11,2024-03-20,Asia,US30,Index,Sell,Breakout,39098.91229,39257.42993,39257.42993,38769.1956,1.331038,0.992,2.064,-210.99,10.41,-221.4,42.0,Loss,21038.77,26.666,2.08,,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-007758,TR-002,M. Chen,2025-08-08,15:54:18,18:28:18,2025-08-08,New York,US30,Index,Buy,Trend Following,63106.44132,64205.87852,62739.96225,64205.87852,1.912476,2.735,8.206,2102.65,24.14,2078.51,154.0,Win,27703.16,44.888,3.0,Revenge,Doubled size to make the loss back. Won — dangerous precedent.,synthetic
TT-007242,TR-004,J. Okafor,2025-06-25,12:58:17,17:29:17,2025-06-25,LONDON,GOLD,Commodity,Buy,Trend Following,2528.8836,2625.30548,2501.01672,2627.811,9.636138,0.16,0.568,929.13,7.31,921.82,271.0,Win,168752.47,18.669,3.55,Disciplined,"Followed the plan exactly. Entry at level, stop below structure, target hit.",synthetic
TT-002036,TR-002,M. Chen,2024-05-16,04:52:15,01:05:15,2024-05-17,Asia,EURUSD,Forex,Buy,Swing,0.98292,0.9781,0.9781,0.99683,28370.801037,0.763,2.205,-136.58,3.35,-139.93,1213.0,Loss,17757.78,38.88,2.89,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-004900,TR-008,R. Sharma,2024-12-07,00:06:08,00:16:08,2024-12-07,Asia,ETH,Crypto,Buy,Scalping,1561.40595,1572.80164,1551.58208,1572.80164,82.040887,1.659,1.925,934.91,108.88,826.03,10.0,Win,49398.39,34.122,1.16,Greedy,"Added to the winner beyond plan. Outcome fine, discipline poor.",synthetic
TT-003838,TR-003,S. Iyer,2024-09-16,18:27:19,20:27:19,2024-09-16,New York,BTC,Crypto,Sell,Trend Following,22631.33234,23354.3931,23196.66384,20833.57816,0.209155,1.235,3.927,-151.23,3.55,-154.78,120.0,Loss,9420.99,62.449,3.18,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-003941,TR-003,S. Iyer,2024-09-24,13:18:16,14:33:16,2024-09-24,New York,BTC,Crypto,Sell,Trend Following,23738.49851,24002.44015,24263.08259,22075.56699,0.133994,0.708,2.244,-35.37,2.39,-37.76,75.0,Loss,9892.27,62.449,3.17,Confident,"Overconfident after a winning run, skipped confirmation.",synthetic
TT-007365,TR-001,A. Kapoor,2025-07-04,09:31:41,10:10:41,2025-07-04,London,US30,Index,Buy,Breakout,58235.09128,58033.4024,58033.4024,58717.1277,4.964419,1.444,3.452,-1001.27,57.82,-1059.09,39.0,Loss,68273.06,27.584,2.39,Disciplined,US30 reversed on higher-timeframe supply. Good loss.,synthetic
TT-010894,TR-002,M. Chen,2026-06-26,18:23:40,04:23:40,2026-06-27,New York,US30,Index,Buy,Swing,61636.28805,60987.75387,60987.75387,64450.92641,0.517051,1.444,6.265,-335.33,6.37,-341.7,600.0,Loss,22886.01,44.888,4.34,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-006355,TR-002,M. Chen,2025-04-14,07:00:20,07:49:20,2025-04-14,Asia,NASDAQ,Index,Buy,Mean Reversion,31579.69111,31436.02863,31436.02863,31821.04407,3.341498,2.457,4.128,-480.05,23.22,-503.27,49.0,Loss,19032.27,44.888,1.68,Revenge,,synthetic
TT-005328,TR-011,N. Haddad,2025-01-14,16:20:18,16:32:18,2025-01-14,New York,NASDAQ,Index,Sell,Scalping,31217.36056,31322.25052,31322.25052,31133.44859,5.745429,0.908,0.726,-602.64,39.46,-642.1,12.0,Loss,65729.59,22.665,0.8,Disciplined,NASDAQ reversed on higher-timeframe supply. Good loss.,synthetic
TT-000180,TR-007,D. Novak,2024-01-15,13:54:04,13:57:04,2024-01-15,New York,BTC,Crypto,Sell,Scalping,36913.58906,36694.73326,37089.37326,36716.71077,1.632776,1.46,1.635,357.34,45.2,312.14,3.0,Win,19972.97,8.647,1.12,Confident,"Good execution, momentum confirmed the bias early.",synthetic
TT-005500,TR-011,N. Haddad,2025-01-28,15:30:40,15:55:40,2025-01-28,New York,BTC,Crypto,Sell,Breakout,24052.61957,24489.86643,24367.84962,23217.25993,2.057111,0.959,2.542,-899.47,37.11,-936.58,25.0,Loss,66657.93,22.665,2.65,Disciplined,"Valid breakout setup, market simply rejected the level. Stop respected.",synthetic
TT-000623,TR-001,A. Kapoor,2024-02-16,10:51:53,12:55:53,2024-02-16,London,NASDAQ,Index,Buy,Trend Following,15856.73721,16110.57216,15755.62152,16136.82765,2.981834,0.644,1.785,756.89,10.4,746.49,124.0,Win,47546.84,7.972,2.77,Confident,"Read the NASDAQ structure well, scaled out at target.",synthetic
TT-003992,TR-011,N. Haddad,2024-09-27,17:12:42,17:25:42,2024-09-27,New York,ETH,Crypto,Buy,Scalping,1466.19495,1483.8558,1448.17368,1483.8558,32.867854,1.067,1.046,580.47,40.96,539.51,13.0,Win,56060.67,20.328,0.98,Disciplined,"Clean scalping setup on ETH, waited for confirmation and let the target fill.",synthetic
TT-006226,TR-004,J. Okafor,2025-03-31,08:02:04,08:32:04,2025-03-31,London,EURUSD,Forex,Sell,Mean Reversion,0.81496,0.81832,0.81832,0.80954,703969.471174,1.644,2.647,-2368.64,68.84,-2437.48,30.0,Loss,141625.74,13.522,1.61,Revenge,"Revenge trade straight after a loss. Size was reckless, no setup.",synthetic
TT-001408,TR-010,P. Silva,2024-04-03,08:40:53,08:52:53,2024-04-03,London,GOLD,Commodity,Buy,Scalping,2116.81243,2118.93907,2111.42446,2121.23057,51.255603,2.732,2.24,109.0,32.55,76.45,12.0,Win,10185.38,42.028,0.82,FOMO,"Chased GOLD after the initial move — got lucky this time, not repeatable.",synthetic
TT-006328,TR-007,D. Novak,2025-04-10,01:46:40,02:11:40,2025-04-10,Asia,BTC,Crypto,Buy,Breakout,20744.27989,21683.21142,20409.11887,21588.88567,0.083028,0.662,1.669,77.96,1.29,76.67,25.0,Win,4278.11,85.468,2.52,Anxious,"Took profit early out of nervousness, trade ran further without me.",synthetic
